PlanName,fye,InvestmentReturn_1yr,Date,acwi_exUS,russell3000_IWV,vanguardBond_VBTIX,b1_acwi_exUS,b2_russell3000_IWV,b3_vanguardBond_VBTIX,portfolio_return,sst,sse,r_squared,geomean_actual,geomean_portfolio,sd_actual,sd_portfolio
Alaska PERS,2020-06-30,0.0383,2020-06-01,-0.0705374398041464,0.06547660603786332,0.09043226296549012,0.2066277093146941,0.5356132637467795,0.25775902693852637,0.043804881157181834,0.032974022222222225,4.4563993128900707e-4,0.9864851206720945,0.07347078574003718,0.0729678784353267,0.0642008783255944,0.06414642484151495
Arizona SRS,2012-06-30,0.013,2012-06-01,-0.17175008835072447,0.032639848441331054,0.07670276400902099,0.2141815897150739,0.5436606900288449,0.24215772025608115,-4.6653796084689114e-4,0.034938000000000004,0.0016650949972224951,0.9523414334758001,0.07321845794029969,0.07325392019566457,0.06608517231573208,0.06610319916428058
Arizona SRS,2013-06-30,0.131,2013-06-01,0.10480314041123573,0.22359722261558512,-0.007814072519193749,0.2141815897150739,0.5436606900288449,0.24215772025608115,0.14211568556896917,0.034938000000000004,0.0016650949972224951,0.9523414334758001,0.07321845794029969,0.07325392019566457,0.06608517231573208,0.06610319916428058
Arizona SRS,2014-06-30,0.186,2014-06-01,0.18688917798194993,0.24275323118057468,0.042757752385039094,0.2141815897150739,0.5436606900288449,0.24215772025608115,0.18235773025191546,0.034938000000000004,0.0016650949972224951,0.9523414334758001,0.07321845794029969,0.07325392019566457,0.06608517231573208,0.06610319916428058
Arizona SRS,2015-06-30,0.032,2015-06-01,-0.07559487722254776,0.07093642214853468,0.017720562583371402,0.2141815897150739,0.5436606900288449,0.24215772025608115,0.026665484272453122,0.034938000000000004,0.0016650949972224951,0.9523414334758001,0.07321845794029969,0.07325392019566457,0.06608517231573208,0.06610319916428058
Arizona SRS,2016-06-30,0.006,2016-06-01,-0.12680033051604223,0.020886637254216245,0.06148755736640399,0.2141815897150739,0.5436606900288449,0.24215772025608115,-9.133660283499392e-4,0.034938000000000004,0.0016650949972224951,0.9523414334758001,0.07321845794029969,0.07325392019566457,0.06608517231573208,0.06610319916428058
Arizona SRS,2017-06-30,0.139,2017-06-01,0.1747050835950099,0.18256434735278093,-0.004519121695114037,0.2141815897150739,0.5436606900288449,0.24215772025608115,0.1355773313849141,0.034938000000000004,0.0016650949972224951,0.9523414334758001,0.07321845794029969,0.07325392019566457,0.06608517231573208,0.06610319916428058
Arizona SRS,2018-06-30,0.094,2018-06-01,0.045833017256015296,0.14594332226152473,-0.005193024446699446,0.2141815897150739,0.5436606900288449,0.24215772025608115,0.08790270482188754,0.034938000000000004,0.0016650949972224951,0.9523414334758001,0.07321845794029969,0.07325392019566457,0.06608517231573208,0.06610319916428058
Arizona SRS,2019-06-30,0.066,2019-06-01,-0.015225252919497612,0.0808568470054396,0.0786193910127988,0.2141815897150739,0.5436606900288449,0.24215772025608115,0.05973601285800276,0.034938000000000004,0.0016650949972224951,0.9523414334758001,0.07321845794029969,0.07325392019566457,0.06608517231573208,0.06610319916428058
Arizona SRS,2020-06-30,0.008,2020-06-01,-0.0705374398041464,0.06547660603786332,0.09043226296549012,0.2141815897150739,0.5436606900288449,0.24215772025608115,0.04238810646492972,0.034938000000000004,0.0016650949972224951,0.9523414334758001,0.07321845794029969,0.07325392019566457,0.06608517231573208,0.06610319916428058
Arkansas PERS,2012-06-30,-0.0033,2012-06-01,-0.17175008835072447,0.032639848441331054,0.07670276400902099,0.2217786540775412,0.5772256814009336,0.20099566452152537,-0.0038330216521210315,0.04115596,8.790789051510309e-4,0.9786403013038444,0.0739089392239567,0.07541584015848501,0.07172513506435522,0.07074046884018806
Arkansas PERS,2013-06-30,0.1558,2013-06-01,0.10480314041123573,0.22359722261558512,-0.007814072519193749,0.2217786540775412,0.5772256814009336,0.20099566452152537,0.15073856390852605,0.04115596,8.790789051510309e-4,0.9786403013038444,0.0739089392239567,0.07541584015848501,0.07172513506435522,0.07074046884018806
Arkansas PERS,2014-06-30,0.1968,2014-06-01,0.18688917798194993,0.24275323118057468,0.042757752385039094,0.2217786540775412,0.5772256814009336,0.20099566452152537,0.19016555248905823,0.04115596,8.790789051510309e-4,0.9786403013038444,0.0739089392239567,0.07541584015848501,0.07172513506435522,0.07074046884018806
Arkansas PERS,2015-06-30,0.0245,2015-06-01,-0.07559487722254776,0.07093642214853468,0.017720562583371402,0.2217786540775412,0.5772256814009336,0.20099566452152537,0.027742750737398604,0.04115596,8.790789051510309e-4,0.9786403013038444,0.0739089392239567,0.07541584015848501,0.07172513506435522,0.07074046884018806
Arkansas PERS,2016-06-30,0.003,2016-06-01,-0.12680033051604223,0.020886637254216245,0.06148755736640399,0.2217786540775412,0.5772256814009336,0.20099566452152537,-0.0037065707645303394,0.04115596,8.790789051510309e-4,0.9786403013038444,0.0739089392239567,0.07541584015848501,0.07172513506435522,0.07074046884018806
Arkansas PERS,2017-06-30,0.123,2017-06-01,0.1747050835950099,0.18256434735278093,-0.004519121695114037,0.2217786540775412,0.5772256814009336,0.20099566452152537,0.14321836423226822,0.04115596,8.790789051510309e-4,0.9786403013038444,0.0739089392239567,0.07541584015848501,0.07172513506435522,0.07074046884018806
Arkansas PERS,2018-06-30,0.1023,2018-06-01,0.045833017256015296,0.14594332226152473,-0.005193024446699446,0.2217786540775412,0.5772256814009336,0.20099566452152537,0.09336324311813556,0.04115596,8.790789051510309e-4,0.9786403013038444,0.0739089392239567,0.07541584015848501,0.07172513506435522,0.07074046884018806
Arkansas PERS,2019-06-30,0.0578,2019-06-01,-0.015225252919497612,0.0808568470054396,0.0786193910127988,0.2217786540775412,0.5772256814009336,0.20099566452152537,0.059098169249064705,0.04115596,8.790789051510309e-4,0.9786403013038444,0.0739089392239567,0.07541584015848501,0.07172513506435522,0.07074046884018806
Arkansas PERS,2020-06-30,0.0241,2020-06-01,-0.0705374398041464,0.06547660603786332,0.09043226296549012,0.2217786540775412,0.5772256814009336,0.20099566452152537,0.04032757286312098,0.04115596,8.790789051510309e-4,0.9786403013038444,0.0739089392239567,0.07541584015848501,0.07172513506435522,0.07074046884018806
California PERF,2012-06-30,0.001,2012-06-01,-0.17175008835072447,0.032639848441331054,0.07670276400902099,0.19191527696117994,0.5135655004581227,0.29451922258069735,0.006391672751440602,0.030277555555555554,3.964040362506045e-4,0.9869076605103324,0.0716771827719831,0.07192538080815902,0.061519870322071096,0.059707538287301125
California PERF,2013-06-30,0.132,2013-06-01,0.10480314041123573,0.22359722261558512,-0.007814072519193749,0.19191527696117994,0.5135655004581227,0.29451922258069735,0.13264374868850082,0.030277555555555554,3.964040362506045e-4,0.9869076605103324,0.0716771827719831,0.07192538080815902,0.061519870322071096,0.059707538287301125
California PERF,2014-06-30,0.184,2014-06-01,0.18688917798194993,0.24275323118057468,0.042757752385039094,0.19191527696117994,0.5135655004581227,0.29451922258069735,0.17312955300427102,0.030277555555555554,3.964040362506045e-4,0.9869076605103324,0.0716771827719831,0.07192538080815902,0.061519870322071096,0.059707538287301125
California PERF,2015-06-30,0.024,2015-06-01,-0.07559487722254776,0.07093642214853468,0.017720562583371402,0.19191527696117994,0.5135655004581227,0.29451922258069735,0.027141733658156364,0.030277555555555554,3.964040362506045e-4,0.9869076605103324,0.0716771827719831,0.07192538080815902,0.061519870322071096,0.059707538287301125
California PERF,2016-06-30,0.006,2016-06-01,-0.12680033051604223,0.020886637254216245,0.06148755736640399,0.19191527696117994,0.5135655004581227,0.29451922258069735,0.004501003358532768,0.030277555555555554,3.964040362506045e-4,0.9869076605103324,0.0716771827719831,0.07192538080815902,0.061519870322071096,0.059707538287301125
California PERF,2017-06-30,0.112,2017-06-01,0.1747050835950099,0.18256434735278093,-0.004519121695114037,0.19191527696117994,0.5135655004581227,0.29451922258069735,0.12595635671031136,0.030277555555555554,3.964040362506045e-4,0.9869076605103324,0.0716771827719831,0.07192538080815902,0.061519870322071096,0.059707538287301125
California PERF,2018-06-30,0.086,2018-06-01,0.045833017256015296,0.14594332226152473,-0.005193024446699446,0.19191527696117994,0.5135655004581227,0.29451922258069735,0.08221806601353125,0.030277555555555554,3.964040362506045e-4,0.9869076605103324,0.0716771827719831,0.07192538080815902,0.061519870322071096,0.059707538287301125
California PERF,2019-06-30,0.067,2019-06-01,-0.015225252919497612,0.0808568470054396,0.0786193910127988,0.19191527696117994,0.5135655004581227,0.29451922258069735,0.061758250387822414,0.030277555555555554,3.964040362506045e-4,0.9869076605103324,0.0716771827719831,0.07192538080815902,0.061519870322071096,0.059707538287301125
